DL,300,0,65,0.15,0.08,0.15,直線
DL,750,0,75,0.15,0.08,0.15,直線
DL,480,0,50,0.6,0.25,0.06,カーブ
DL,280,0,85,0.15,0.12,0.15,直線
DL,1040,0,95,0.14,0.04,0.15,直線
DL,250,0,75,0.15,0.12,0.15,直線
DL,480,0,45,0.6,0.25,0.06,カーブ
DL,610,0,90,0.15,0.12,0.1,直線
